Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,true_label,anomaly_score,is_anomaly,top_feature
1,1.747396373,1.276869337,0.146277399,-0.109035167,-1.50745557,0,0.22267173,0,Rotational speed
0,-0.602417208,0.063653396,0.157433436,-0.319700125,1.399020449,0,0.028772948,0,Torque
1,0.147523296,-0.273351032,0.302461917,-0.189288484,0.503511621,0,0.043452945,0,Torque
1,0.447499498,0.265856053,-0.523084821,0.171851445,1.131938869,0,0.13504377,0,Torque
1,1.447420171,1.613873765,2.740056002,-2.095304774,1.320467043,0,0.022582464,0,Torque
1,-0.702409275,-0.408152803,-0.913546116,1.546189506,0.582065027,0,1.9152533,0,Tool wear
1,-0.90239341,-1.486566973,0.202057584,-0.500270089,0.456379578,0,0.0756333,0,Tool wear
1,-0.452429107,-1.014760773,0.603674916,-0.500270089,-0.533393337,0,0.023831256,0,Torque
2,1.347428103,0.333256939,-0.78525169,0.733624667,-0.596236062,0,19.548773,0,Rotational speed
1,1.397424137,0.400657824,0.731969342,-1.092138306,-1.664562382,0,0.5832164,0,Rotational speed
1,0.297511397,0.333256939,-0.383634358,-0.229415143,-0.156336988,0,0.17099361,0,Rotational speed
1,1.697400339,1.07466668,-0.500772747,0.171851445,0.377826172,0,0.71769536,0,Torque
2,-2.302282351,-2.767183799,-0.11588947,0.061503133,1.100517506,0,0.14311206,0,Torque
2,0.297511397,0.265856053,-0.735049524,1.114827925,0.770593201,0,0.3376261,0,Torque
2,0.447499498,-0.071148375,-0.411524451,0.292231421,1.587548623,0,0.59242946,0,Torque
2,1.197440003,0.872464024,-1.264961281,2.158121052,-0.360575844,0,30.15257,0,Torque
1,-1.202369612,-0.879959002,-0.350166247,-0.099003502,-1.004713772,0,0.07424197,0,Torque
1,0.247515364,1.344270223,-0.433836525,-0.189288484,-1.083267178,0,0.032398645,0,Torque
1,0.7474757,0.400657824,-0.093577396,0.101629792,0.09503391,0,0.03658848,0,Torque
2,-1.552341847,-1.621368744,0.815639619,-0.80122003,-1.538876933,0,0.10360364,0,Torque
1,0.047531229,-0.475553688,0.815639619,-1.292771599,1.493284536,0,4.3755813,0,Torque
1,2.147364642,2.355283507,-0.484038691,0.151788115,-1.460323527,0,0.10879112,0,Torque
2,-0.602417208,-1.014760773,-0.160513618,-0.129098496,-0.659078786,0,0.07982974,0,Torque
1,0.547491565,-0.003747489,-0.143779563,-0.199320149,-1.428902164,0,0.028229987,0,Torque
1,0.247515364,1.07466668,-0.060109285,0.242073097,0.864857288,0,0.021537593,0,Torque
2,1.197440003,0.602860481,-0.578865006,0.232041433,-0.391997206,0,0.679506,0,Torque
1,0.497495532,0.670261367,0.235525695,-0.299636796,0.299272766,0,0.026185356,0,Torque
2,-2.352278385,-2.834584685,0.280149843,-0.379890113,1.194781593,0,0.1583836,0,Torque
1,0.497495532,1.54647288,-0.283230025,0.262136427,-0.014940858,0,0.004457387,0,Torque
1,1.147443969,0.939864909,1.708122579,-1.814418163,-1.271795352,0,0.016327763,0,Rotational speed
1,-0.552421174,-1.014760773,0.112809288,-0.570491742,0.283562085,0,0.026916176,0,Torque
1,0.497495532,-0.205950146,-0.26649597,0.292231421,0.896278651,0,0.05029857,0,Torque
1,0.597487599,0.265856053,-0.383634358,0.402579732,0.079323229,0,0.025791224,0,Torque
0,-0.852397376,-0.003747489,-0.668113302,0.713561337,-0.04636222,0,0.41188094,0,Tool wear
1,0.297511397,-0.273351032,-0.629067172,1.365619542,-0.659078786,0,0.41332203,0,Tool wear
1,-0.952389443,-1.284364316,-0.305542099,0.041439804,-0.769053555,0,0.023652157,0,Torque
1,-1.052381511,-0.947359888,1.217256951,-1.25264494,0.157876635,0,0.028005047,0,Rotational speed
2,-0.152452905,-0.677756345,-0.411524451,0.904162966,0.786303883,0,0.07749611,0,Torque
1,-0.652413242,0.063653396,0.10723127,-0.239446807,-1.004713772,0,0.10967379,0,Rotational speed
2,1.497416204,1.816076422,0.079341177,-0.420016772,0.22071936,0,0.050874945,0,Rotational speed
2,0.147523296,-0.273351032,-0.082421359,-0.15919349,-0.84760696,0,0.023657661,0,Torque
1,-1.052381511,-0.61035546,0.313617954,-0.80122003,-1.193241946,0,0.014062204,0,Torque
2,-1.152373578,-0.677756345,0.653877083,-0.680840054,-1.381770121,0,0.017025119,0,Torque
1,0.7474757,0.333256939,4.184762793,-2.36615972,0.063612548,0,0.7088228,0,Air temperature
2,-0.35243704,-0.61035546,-0.500772747,0.793814655,0.362115491,0,0.035887923,0,Torque
0,1.397424137,1.613873765,-0.71273745,1.385682871,2.168843827,1,68.39906,0,Tool wear
1,0.997455868,0.737662252,0.536738694,-0.399953442,-1.334638077,0,0.01297305,0,Torque
1,-0.552421174,-1.014760773,-0.199559748,0.061503133,0.582065027,0,0.13382515,0,Torque
2,0.347507431,0.670261367,0.112809288,0.282199756,0.205008679,0,0.01640138,0,Torque
0,-0.752405309,-0.205950146,0.123965325,-0.470175095,1.571837942,0,7.663425,0,Tool wear
1,1.84738844,1.681274651,-0.590021043,1.365619542,1.210492274,0,0.14364347,0,Process temperature
2,0.847467767,0.400657824,0.84910773,-1.232581611,-0.04636222,0,0.074482,0,Torque
2,-0.552421174,-0.003747489,-1.064152615,1.827076117,0.864857288,0,0.50139225,0,Air temperature
0,-0.452429107,-0.408152803,1.51846995,-1.543563216,-0.486261293,0,0.035636332,0,Rotational speed
1,-1.702329948,-1.756170515,-0.835453857,0.272168091,-0.941871048,0,0.1352244,0,Torque
1,-0.452429107,-0.745157231,-0.523084821,0.342389744,1.399020449,0,0.22858451,0,Torque
1,0.047531229,1.007265795,0.670611138,-0.891505012,1.493284536,0,1.6927947,0,Torque
2,0.247515364,1.276869337,-1.203603078,1.796981123,0.739171839,0,0.74225706,0,Tool wear
1,-0.552421174,-1.082161659,-1.326319485,1.114827925,0.472090259,0,0.13502075,0,Tool wear
2,-0.402433073,0.265856053,-0.205137766,-0.018750184,-1.161820584,0,0.024459029,0,Torque
1,0.347507431,-0.475553688,0.229947677,-0.169225155,-0.093494264,0,0.022092946,0,Torque
2,1.997376541,2.15308085,-0.567708969,1.395714536,-1.586008976,0,0.26036125,0,Tool wear
2,1.197440003,0.737662252,1.016448285,-0.991821659,1.603259304,0,3.054581,0,Rotational speed
1,0.347507431,0.535459596,1.200522896,-1.232581611,-0.376286525,0,0.05741551,0,Rotational speed
1,0.897463801,-0.273351032,-0.534240858,0.272168091,1.933183609,0,24.996185,0,Torque
1,-2.202290284,-2.564981142,0.620408972,-1.182423288,-1.146109903,0,0.14458987,0,Rotational speed
1,-0.752405309,-0.273351032,0.241103714,0.031408139,-0.077783583,0,0.045444086,0,Torque
1,0.347507431,0.063653396,-1.04741856,0.693498008,0.896278651,0,2.72996,0,Air temperature
2,0.397503465,0.46805871,0.185323529,-0.379890113,0.927700013,0,0.08609556,0,Torque
0,-1.052381511,-1.688769629,1.903353227,-1.673974857,0.597775708,0,0.12769611,0,Rotational speed
1,2.047372574,2.15308085,-0.707159431,0.753687996,0.660618433,0,0.3274985,0,Process temperature
0,-1.052381511,-0.879959002,0.034717029,-0.409985107,0.189297998,0,0.035269756,0,Torque
2,-1.102377544,-1.486566973,-1.276117318,1.796981123,-0.596236062,0,0.246962,0,Air temperature
2,0.497495532,0.400657824,-0.439414543,1.365619542,-0.533393337,0,0.2676051,0,Tool wear
0,-1.002385477,-1.621368744,0.302461917,-0.7811567,0.157876635,0,0.04349266,0,Torque
1,0.19751933,1.07466668,-1.153400911,1.465936189,0.047901867,0,0.43423614,0,Tool wear
0,0.597487599,0.602860481,1.44595571,-1.774291504,-0.769053555,0,0.029237516,0,Rotational speed
2,-0.502425141,-0.745157231,-0.500772747,-0.038813514,-0.04636222,0,0.044874806,0,Torque
1,-1.002385477,-1.014760773,-0.433836525,0.80384632,-0.627657424,0,0.061140414,0,Tool wear
2,-0.952389443,-0.947359888,-0.634645191,0.191914774,-1.523166251,0,0.0848514,0,Torque
2,-0.552421174,0.063653396,-0.539818876,0.292231421,0.707750477,0,0.2350457,0,Torque
2,0.397503465,0.805063138,0.296883899,-0.710935048,-0.407707887,0,0.014817195,0,Torque
0,-1.252365645,-1.082161659,1.418065617,-1.613784869,-1.256084671,0,0.011345227,0,Torque
2,0.947459834,0.670261367,-0.400368414,0.813877984,-1.020424453,0,0.3044591,0,Rotational speed
0,-0.602417208,0.131054282,-0.467304636,0.492864714,-0.014940858,0,0.25486374,0,Tool wear
0,-2.202290284,-2.564981142,-1.170134967,1.536157841,0.424958215,0,0.5829127,0,Tool wear
1,0.497495532,1.007265795,-0.528662839,-0.018750184,1.399020449,0,0.24321817,0,Torque
2,-0.652413242,-0.13854926,-0.210715785,0.472801385,-0.941871048,0,0.042908493,0,Torque
1,1.247436036,0.265856053,-1.058574597,1.516094512,1.241913637,1,94.18522,1,Tool wear
2,0.947459834,0.737662252,0.369398139,0.001313145,1.116228187,0,0.08944878,0,Torque
2,0.097527263,-0.340751917,-0.45057058,0.693498008,-1.334638077,0,0.02501147,0,Rotational speed
2,1.047451902,0.872464024,-0.478460673,0.512928044,1.037674781,0,0.61726123,0,Torque
1,0.647483633,-0.003747489,0.062607122,0.151788115,1.399020449,0,0.031166265,0,Torque
1,1.197440003,0.063653396,-0.768517635,0.884099637,1.084806825,0,14.0963335,0,Rotational speed
1,-1.45234978,-1.149562545,1.306505247,-1.623816534,0.959121376,0,0.03671845,0,Rotational speed
1,1.147443969,1.007265795,-0.801985746,1.42580953,1.41473113,0,0.7037766,0,Tool wear
1,1.547412238,0.805063138,-0.807563764,0.532991373,0.566354346,0,9.51483,0,Rotational speed
1,-0.502425141,-0.61035546,-0.807563764,0.512928044,1.116228187,0,0.41725835,0,Torque
1,0.497495532,0.670261367,0.079341177,-0.420016772,-1.287506034,0,0.071443364,0,Tool wear
1,0.147523296,1.007265795,-0.89681206,0.753687996,-0.690500149,0,0.410183,0,Air temperature
1,-1.702329948,-1.756170515,0.430756343,-1.202486617,1.053385463,0,0.2693717,0,Rotational speed
1,0.797471734,-0.071148375,-0.550974913,0.342389744,-0.124915626,0,0.8466717,0,Torque
2,1.247436036,0.265856053,-0.612333117,0.322326415,1.304756362,0,0.19905895,0,Torque
2,-0.602417208,-0.947359888,-0.216293803,-0.289605131,1.603259304,0,6.1813874,0,Torque
1,0.097527263,1.007265795,-0.260917951,0.181883109,0.314983447,0,0.007990012,0,Torque
1,-0.302441006,-0.61035546,1.267459118,-1.543563216,0.786303883,0,0.2535736,0,Rotational speed
2,1.247436036,1.276869337,-1.069730634,1.435841195,0.267851403,0,13.736866,0,Tool wear
2,-0.302441006,-0.677756345,-0.880078005,0.492864714,-0.3134438,0,0.120635934,0,Torque
1,0.697479666,0.46805871,0.163011455,-0.48020676,-1.334638077,0,0.029438429,0,Torque
2,1.097447935,0.872464024,0.66503312,-0.901536677,-1.664562382,0,0.014079566,0,Rotational speed
1,1.097447935,1.07466668,-0.428258506,1.004479613,-0.894739004,0,0.039219465,0,Rotational speed
1,-0.552421174,0.131054282,-0.723893487,1.485999518,0.503511621,0,0.40017372,0,Tool wear
0,-0.952389443,-0.745157231,-0.841031875,1.355587877,-0.391997206,0,0.12346497,0,Tool wear
1,0.997455868,0.670261367,0.520004639,-0.580523407,-1.413191483,0,0.029914996,0,Torque
2,-0.852397376,-0.947359888,0.280149843,-0.289605131,0.456379578,0,0.033581037,0,Torque
1,-1.302361679,-1.21696343,-0.032219193,-0.259510137,0.110744592,0,0.031854056,0,Torque
1,0.397503465,1.344270223,-0.238605877,0.001313145,1.053385463,0,0.011962893,0,Torque
2,-1.252365645,-0.879959002,-1.041840541,1.305429554,0.990542738,0,0.096170984,0,Air temperature
2,0.297511397,-0.340751917,0.101653251,-0.620650065,-0.376286525,0,0.038187724,0,Torque
1,-0.502425141,0.063653396,0.469802472,-0.700903383,1.603259304,0,2.1867747,0,Rotational speed
1,0.397503465,0.46805871,0.525582657,-1.222549946,-1.695983744,0,0.06793011,0,Rotational speed
2,0.297511397,0.400657824,-0.422680488,0.553054702,1.383309767,0,0.09182379,0,Torque
1,-1.602337881,-1.351765201,-0.160513618,-0.058876843,-1.24037399,0,0.039944474,0,Torque
1,-0.402433073,-0.745157231,-0.952592245,0.723593002,1.053385463,0,0.5035423,0,Torque
1,-0.90239341,-0.677756345,-0.277652007,0.061503133,-0.297733119,0,0.01903959,0,Torque
1,0.19751933,-0.13854926,-0.143779563,-0.710935048,0.142165954,0,0.13709429,0,Torque
2,-0.752405309,-0.408152803,-0.969326301,0.874067972,-0.816185598,0,0.5169158,0,Air temperature
1,0.647483633,0.265856053,-0.863343949,1.014511278,-0.3134438,0,0.28977382,0,Torque
1,0.547491565,-0.205950146,0.720813305,-0.921600006,0.786303883,0,0.20108914,0,Torque
1,1.29743207,0.535459596,-0.383634358,0.121693121,0.75488252,0,0.42835277,0,Rotational speed
1,-1.052381511,-0.677756345,-1.387677688,0.984416284,-1.020424453,0,0.099508256,0,Air temperature
2,1.747396373,1.344270223,-0.355744266,0.292231421,-0.360575844,0,0.19985466,0,Torque
0,-1.152373578,-0.812558117,-0.751783579,1.034574607,-0.17204767,0,0.102425225,0,Tool wear
0,0.997455868,0.333256939,1.685810505,-1.643879863,0.173587316,0,0.037025403,0,Rotational speed
2,-0.552421174,-0.273351032,-0.372478321,0.603213026,1.430441811,0,0.09159367,0,Torque
1,2.047372574,2.220481736,-0.383634358,-0.00871852,-0.596236062,0,0.03389987,0,Torque
1,-0.702409275,-0.273351032,-0.372478321,-0.088971837,-1.476034208,0,0.03287174,0,Torque
1,0.947459834,0.333256939,-0.634645191,1.114827925,1.0219641,0,2.05317,0,Rotational speed
2,-1.852318049,-1.890972286,-0.517506802,0.593181361,1.131938869,0,0.14061025,0,Torque
1,0.847467767,0.333256939,-1.030684504,1.004479613,0.959121376,0,58.06415,0,Torque
2,-1.45234978,-1.082161659,0.425178324,-0.741030042,1.194781593,0,0.028745694,0,Torque
2,-2.202290284,-2.564981142,-0.344588229,0.502896379,-1.067556497,0,0.09441499,0,Torque
2,-0.152452905,0.805063138,0.430756343,0.232041433,1.131938869,0,0.03372517,0,Torque
1,1.497416204,0.805063138,0.698501231,-1.021916653,1.226202956,0,0.11658636,0,Rotational speed
0,-1.552341847,-1.419166087,0.101653251,-0.349795119,-0.70621083,0,0.030540658,0,Torque
0,0.797471734,0.400657824,-0.774095653,0.95432129,1.618969985,0,16.269926,0,Torque
2,0.19751933,0.400657824,0.034717029,-0.440080101,-1.444612845,0,0.10407755,0,Tool wear
1,1.147443969,0.602860481,1.96471143,-1.734164845,0.424958215,0,0.359159,0,Rotational speed
0,-0.602417208,-0.13854926,-0.272073988,-0.409985107,0.990542738,0,0.31879902,0,Torque
2,1.997376541,2.355283507,1.077806489,-1.383056581,0.283562085,0,0.03687158,0,Rotational speed
1,1.347428103,1.411671108,1.250725062,-1.352961587,1.194781593,0,0.020480957,0,Rotational speed
1,-0.402433073,-0.677756345,2.29939254,-1.864576486,-0.093494264,0,0.13087976,0,Tool wear
2,-0.552421174,0.063653396,-1.259383263,1.686632812,0.990542738,0,1.8668078,0,Air temperature
1,-0.152452905,0.400657824,1.105696581,-1.393088246,0.566354346,0,0.59954745,0,Rotational speed
1,0.397503465,0.805063138,-0.322276155,-0.149161825,1.14764955,0,0.03118752,0,Torque
0,-0.952389443,-1.014760773,-0.818719801,0.48283305,0.047901867,0,0.077502206,0,Tool wear
2,-0.602417208,0.333256939,0.77659349,-0.720966712,-1.63314102,0,0.029936392,0,Torque
1,2.097368608,2.422684393,-0.71273745,0.603213026,0.644907752,0,0.34440643,0,Process temperature
1,0.247515364,1.007265795,-0.288808044,0.302263085,-0.470550612,0,0.02683572,0,Torque
2,-0.552421174,0.400657824,0.782171508,-0.420016772,-1.476034208,0,0.046612035,0,Tool wear
2,-0.90239341,-0.340751917,-0.33901021,-0.349795119,1.163360231,0,0.10732766,0,Torque
2,-0.752405309,-0.542954574,1.016448285,-1.062043311,0.974832057,0,0.18332736,0,Torque
0,0.947459834,0.670261367,1.85315106,-1.403119911,0.377826172,0,0.036690578,0,Torque
2,0.947459834,0.939864909,-0.411524451,-0.00871852,0.707750477,0,0.044670653,0,Torque
2,-0.90239341,-0.475553688,2.885084483,-2.135431433,0.566354346,0,0.27434623,0,Tool wear
1,-1.502345813,-1.486566973,-0.216293803,-0.00871852,1.053385463,0,0.052300688,0,Torque
1,-1.002385477,-0.745157231,-0.829875838,1.395714536,-0.3134438,0,0.18564317,0,Tool wear
1,-0.102456872,-0.61035546,1.300927229,-1.523499887,0.079323229,0,0.058459416,0,Rotational speed
0,0.247515364,-0.475553688,-0.37805634,0.522959708,1.807498159,0,0.32853928,0,Torque
0,-1.45234978,-1.419166087,-0.662535283,-0.018750184,1.320467043,0,0.059424654,0,Torque
1,0.297511397,1.142067566,-0.233027859,0.362453073,1.41473113,0,0.018964272,0,Torque
1,0.347507431,1.142067566,-0.801985746,0.372484738,1.68181271,0,6.6466866,0,Torque
1,-1.302361679,-0.947359888,-0.283230025,-0.359826784,-0.58052538,0,0.028896768,0,Torque
1,0.497495532,1.479071994,0.006826937,-0.590555071,0.079323229,0,0.01826553,0,Torque
1,-0.90239341,-1.284364316,0.464224454,-0.510301754,-0.643368105,0,0.01889536,0,Torque
0,-0.452429107,0.063653396,-0.656957265,0.121693121,0.644907752,0,0.1563694,0,Torque
1,0.547491565,0.737662252,1.451533728,-1.834481492,1.540416579,0,3.7258883,0,Rotational speed
1,0.19751933,1.276869337,-0.350166247,0.874067972,1.273334999,0,0.23661104,0,Torque
2,1.497416204,0.737662252,-0.930280171,1.435841195,0.142165954,1,98.17812,1,Air temperature
0,0.797471734,0.265856053,-0.947014227,0.543023038,0.75488252,0,64.60638,0,Rotational speed
1,-2.052302183,-2.430179371,1.970289449,-1.834481492,-0.564814699,0,0.108460814,0,Tool wear
0,1.147443969,0.872464024,1.144742711,-0.971758329,0.126455273,0,0.015091065,0,Rotational speed
2,-0.002464804,0.333256939,1.401331562,-1.433214905,0.236430041,0,0.14691532,0,Rotational speed
0,-0.802401343,-1.21696343,0.408444269,-0.741030042,-1.538876933,0,0.029761694,0,Torque
2,-0.852397376,-1.419166087,-0.299964081,0.201946439,0.142165954,0,0.015594265,0,Torque
1,-1.45234978,-1.419166087,-0.461726617,1.004479613,0.911989332,0,0.08407503,0,Torque
1,2.047372574,2.085679965,-1.181291004,1.415777865,-0.800474917,0,1.667323,0,Process temperature
0,-1.152373578,-1.756170515,-0.595599061,0.021376474,0.377826172,0,0.104829386,0,Torque
1,-1.302361679,-1.351765201,-0.645801228,-0.199320149,0.723461158,0,0.0981157,0,Torque
2,-0.652413242,0.063653396,-0.762939616,2.980717556,-0.690500149,1,98.56089,1,Torque
2,0.047531229,0.939864909,0.202057584,-1.021916653,1.603259304,0,17.544128,0,Tool wear
1,0.547491565,0.737662252,0.174167492,0.16181978,1.477573855,0,0.11574201,0,Torque
1,-0.652413242,-1.014760773,0.720813305,-0.48020676,-0.486261293,0,0.0638208,0,Torque
2,-1.302361679,-1.21696343,-0.640223209,1.395714536,0.189297998,0,0.14383031,0,Tool wear
0,-0.202448939,0.063653396,-0.04337523,-0.319700125,-0.721921511,0,0.043630734,0,Torque
1,-0.952389443,-1.621368744,-1.030684504,0.332358079,0.739171839,0,0.11394552,0,Torque
1,1.447420171,1.681274651,0.062607122,0.553054702,-0.564814699,0,0.01749167,0,Process temperature
2,0.047531229,-0.340751917,-0.428258506,0.282199756,-0.910449685,0,0.010749728,0,Torque
2,-1.502345813,-1.553967858,-1.549440225,1.114827925,0.346404809,0,0.13878609,0,Air temperature
1,-0.702409275,-0.340751917,1.066650452,-0.981789994,-1.051845816,0,0.10209822,0,Rotational speed
1,1.29743207,1.411671108,-0.662535283,1.164986248,1.163360231,0,0.17125827,0,Process temperature
1,0.247515364,1.07466668,-0.026641174,-0.229415143,-0.282022438,0,0.05094791,0,Tool wear
2,-0.702409275,-0.340751917,-0.963748282,1.506062847,-0.674789467,0,0.5553252,0,Air temperature
2,1.097447935,0.535459596,-1.019528467,0.833941314,-1.130399222,0,94.634636,1,Rotational speed
1,1.397424137,1.479071994,1.155898748,-1.262676605,-1.004713772,0,0.008510999,0,Rotational speed
1,-0.952389443,-1.419166087,-0.205137766,0.181883109,-0.454839931,0,0.018496137,0,Torque
1,-0.602417208,-0.273351032,-0.087999378,0.191914774,0.896278651,0,0.068435565,0,Torque
2,0.647483633,0.737662252,1.646764376,-1.463309899,-1.350348758,0,0.021961682,0,Torque
1,1.897384473,2.085679965,-0.651379246,0.242073097,0.692039795,0,0.28156972,0,Torque
2,1.247436036,0.265856053,-0.166091637,-0.239446807,-0.989003091,0,0.17218448,0,Rotational speed
2,-1.252365645,-1.351765201,2.756790057,-2.336064726,0.314983447,0,0.07190473,0,Tool wear
2,0.947459834,0.737662252,-0.679269339,1.25527123,0.990542738,0,0.2381453,0,Rotational speed
1,-0.952389443,-1.486566973,-0.082421359,0.081566462,-0.58052538,0,0.04253711,0,Torque
1,-0.602417208,-0.61035546,-0.149357581,0.071534798,0.75488252,0,0.07518732,0,Torque
2,0.397503465,1.344270223,-0.651379246,1.074701266,1.744655435,0,15.993208,0,Tool wear
1,-0.402433073,0.198455168,-0.177247674,0.131724786,0.786303883,0,0.06081017,0,Torque
1,0.297511397,1.142067566,-0.617911135,1.265302895,1.571837942,0,80.934235,1,Tool wear
1,-0.90239341,-1.486566973,-0.645801228,0.813877984,1.179070912,0,0.22989179,0,Torque
1,0.247515364,0.535459596,-0.523084821,0.663403014,0.739171839,0,0.9961628,0,Torque
1,1.84738844,1.344270223,1.970289449,-1.754228175,-0.454839931,0,0.18859583,0,Rotational speed
1,1.197440003,0.872464024,-0.818719801,1.054637937,-0.894739004,0,0.07819587,0,Rotational speed
2,0.047531229,0.939864909,-1.097620726,0.854004643,1.493284536,0,3.2721393,0,Air temperature
1,-0.802401343,-0.475553688,-0.723893487,0.31229475,0.911989332,0,0.15018786,0,Torque
1,1.647404305,0.939864909,0.66503312,-0.951695,-1.586008976,0,0.13572475,0,Rotational speed
0,-1.252365645,-0.475553688,-0.076843341,0.171851445,1.996026334,0,0.35863757,0,Torque
1,0.397503465,-0.071148375,-1.264961281,2.53932431,1.320467043,1,99.82029,1,Torque
1,0.347507431,1.142067566,2.070693782,-2.035114786,-1.491744889,0,0.04836575,0,Tool wear
1,-0.302441006,-0.475553688,-0.902390079,0.362453073,-1.256084671,0,0.3106333,0,Torque
2,1.697400339,1.142067566,-1.036262523,0.412611397,1.320467043,1,62.831635,0,Air temperature
1,0.19751933,0.737662252,-0.288808044,-0.259510137,0.849146607,0,0.02659829,0,Torque
2,0.547491565,0.872464024,-0.835453857,1.335524548,-1.570298295,0,0.0959431,0,Tool wear
1,-1.302361679,-1.149562545,0.932778008,-0.911568341,-1.554587614,0,0.020717314,0,Tool wear
2,0.7474757,0.737662252,0.676189157,-0.620650065,0.110744592,0,0.013501156,0,Torque
1,-1.502345813,-1.284364316,-0.009907119,-0.099003502,-0.077783583,0,0.022778211,0,Tool wear
1,-0.202448939,0.737662252,0.782171508,-0.931631671,0.330694128,0,0.104822755,0,Tool wear
0,0.597487599,0.602860481,0.33035201,-0.409985107,-0.58052538,0,0.039535467,0,Torque
2,-1.552341847,-1.284364316,-0.311120118,0.432674726,1.744655435,0,3.0276825,0,Torque
1,1.947380507,1.816076422,-1.114354782,2.238374369,0.75488252,0,19.718187,0,Process temperature
2,-1.402353746,-1.21696343,0.77659349,-1.192454952,0.393536853,0,0.06889986,0,Tool wear
2,-0.90239341,-0.812558117,0.380554176,-0.811251694,-1.083267178,0,0.019268718,0,Torque
1,-1.402353746,-1.014760773,-0.143779563,0.292231421,1.634680666,0,2.9588969,0,Torque
1,-1.402353746,-0.947359888,2.148786041,-1.794354833,0.864857288,0,0.07209359,0,Rotational speed
2,1.547412238,1.681274651,1.267459118,-1.332898258,0.770593201,0,0.027172681,0,Rotational speed
2,-1.402353746,-1.014760773,-0.974904319,1.4057462,-1.020424453,0,0.42791492,0,Air temperature
1,-0.35243704,-0.61035546,-0.244183896,0.402579732,-0.831896279,0,0.014828531,0,Torque
2,-0.702409275,-0.340751917,-0.629067172,0.543023038,-1.098977859,0,0.47590196,0,Torque
2,-0.102456872,0.805063138,1.150320729,-1.373024917,0.660618433,0,0.2080044,0,Rotational speed
0,-0.652413242,0.063653396,-0.578865006,0.563086367,-1.114688541,0,0.87288946,0,Tool wear
2,-0.402433073,-0.947359888,-0.958170264,0.763719661,0.943410694,0,0.23156483,0,Air temperature
2,0.247515364,0.131054282,-0.852187912,0.823909649,1.838919522,0,44.665596,0,Tool wear
1,-1.502345813,-1.284364316,-0.612333117,1.4057462,0.472090259,0,0.17925467,0,Tool wear
2,0.847467767,-0.003747489,-0.82429782,1.064669601,1.367599086,0,1.2424165,0,Torque
2,-1.002385477,-1.756170515,-0.422680488,0.653371349,1.163360231,0,0.047650885,0,Torque
2,-0.702409275,0.063653396,-0.45057058,0.191914774,-0.737632192,0,0.023608405,0,Torque
2,1.047451902,0.670261367,0.196479566,-0.590555071,1.68181271,0,26.820534,0,Tool wear
2,-0.052460838,0.939864909,-1.125510819,1.485999518,-1.193241946,0,0.21261565,0,Air temperature
1,-0.552421174,-0.879959002,-0.590021043,0.472801385,0.000769823,0,0.19940358,0,Torque
2,-1.252365645,-1.014760773,0.893731878,-0.991821659,-1.067556497,0,0.0630959,0,Torque
1,1.247436036,1.276869337,-1.298429392,1.977551087,1.006253419,0,15.249887,0,Process temperature
1,-1.202369612,-0.340751917,2.148786041,-1.944829804,-1.114688541,0,0.08241455,0,Tool wear
1,0.147523296,-0.475553688,-0.33901021,-0.048845179,1.131938869,0,0.06448409,0,Torque
2,1.997376541,2.085679965,-0.405946432,-0.048845179,-0.391997206,0,0.025420293,0,Torque
1,-1.202369612,-0.947359888,0.207635603,-0.730998377,-0.391997206,0,0.013213746,0,Torque
1,-0.052460838,-0.542954574,0.33035201,-0.540396748,0.047901867,0,0.018301949,0,Torque
1,-0.102456872,-0.205950146,-0.612333117,0.262136427,0.299272766,0,0.06656424,0,Torque
1,-0.90239341,-1.486566973,-0.048953248,-0.409985107,-0.627657424,0,0.10784026,0,Tool wear
2,1.247436036,1.344270223,-0.288808044,0.613244691,1.053385463,0,0.028450683,0,Rotational speed
2,1.497416204,0.737662252,0.324773991,-0.32973179,1.304756362,0,0.058155518,0,Rotational speed
0,0.547491565,0.400657824,1.356707414,-1.513468222,-0.234890394,0,0.032339454,0,Rotational speed
2,0.447499498,0.602860481,0.542316713,-0.470175095,0.707750477,0,0.07839388,0,Torque
2,-1.702329948,-1.688769629,-0.316698136,-0.00871852,0.707750477,0,0.0453906,0,Torque
2,1.497416204,0.872464024,-1.136666856,1.365619542,0.88056797,1,98.37187,1,Air temperature
1,-0.202448939,-0.677756345,-0.372478321,0.884099637,-0.564814699,0,0.041847203,0,Tool wear
1,0.847467767,0.333256939,0.157433436,-0.088971837,0.09503391,0,0.04799549,0,Torque
1,-1.652333914,-1.553967858,2.165520096,-1.613784869,0.063612548,0,0.15121166,0,Rotational speed
1,0.347507431,0.535459596,2.154364059,-1.804386498,-0.533393337,0,0.10915805,0,Tool wear
1,-0.502425141,0.198455168,-0.60117708,-0.00871852,0.770593201,0,0.11625517,0,Torque
2,-0.652413242,-1.082161659,-0.606755098,0.964352954,0.424958215,0,0.1117781,0,Torque
1,-1.302361679,-1.082161659,-1.175712985,2.188216046,-0.156336988,0,24.328333,0,Torque
0,0.997455868,-0.071148375,-0.511928784,0.282199756,1.210492274,0,0.41477185,0,Torque
1,-0.202448939,0.670261367,0.196479566,-0.500270089,0.393536853,0,0.049351163,0,Torque
2,0.7474757,0.333256939,-0.199559748,-0.179256819,1.446152492,0,0.048010405,0,Torque
